current_speed_kmh,current_delay_min,distance_to_next_station_km,current_position_km,distance_remaining_km,estimated_running_time_min,delay_ratio,train_priority_EXPRESS,train_priority_FREIGHT,train_priority_HIGH_SPEED,train_priority_PASSENGER,has_train_ahead,distance_to_ahead_train_km,ahead_train_speed_kmh,ahead_train_eta_min,expected_clearance_time_min,relative_speed_kmh,closing_speed_kmh,time_to_close_gap_min,headway_margin_min,signal_code,current_headway_min,safe_required_headway_min,platform_available,speed_restriction_kmh,junction_busy,route_blocked,section_occupancy,time_of_day,weather_condition_CLEAR,weather_condition_FOG,weather_condition_RAIN,weather_condition_STORM,speed_mean,speed_std,speed_trend,position_progress_rate,delay_mean,delay_std,delay_trend,conflict,conflict_probability,expected_delay_min
69.6,2.3,21.4,126.4,21.4,18.45,0.125,0.0,0.0,0.0,1.0,1.0,24.38,36.0,40.6,42.0,33.6,33.6,43.54,17.6,0.0,20.6,3.0,1.0,80.0,1.0,0.0,0.0,20.4,0.0,0.0,1.0,0.0,72.8,7.27,-17.8,1.184,2.05,0.25,0.5,1,0.6514,17.8
107.5,0.0,4.6,23.6,4.6,2.57,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,7.3,0.0,10.3,3.0,1.0,160.0,0.0,0.5,0.0,7.4,1.0,0.0,0.0,0.0,107.2,5.8,14.2,1.917,-1.35,1.35,2.7,0,0.0472,6.2
92.5,0.4,19.7,117.4,19.7,12.78,0.031,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,22.1,0.0,25.1,3.0,1.0,160.0,0.0,0.0,0.0,1.9,1.0,0.0,0.0,0.0,83.5,3.27,-8.0,1.433,0.95,0.55,-1.1,0,0.0178,0.0
59.8,5.9,5.4,181.9,5.4,5.42,1.089,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,11.3,0.0,14.3,3.0,1.0,120.0,0.0,0.0,0.0,19.2,1.0,0.0,0.0,0.0,56.4,6.29,-15.4,0.939,5.8,0.1,0.2,0,0.0305,7.0
123.9,4.3,20.0,111.1,20.0,9.69,0.444,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,9.9,0.0,12.9,3.0,0.0,120.0,0.0,0.0,0.0,4.6,1.0,0.0,0.0,0.0,124.9,1.96,-4.8,1.977,4.7,0.4,-0.8,0,0.0453,4.1
91.3,3.4,5.1,10.4,5.1,3.35,1.014,1.0,0.0,0.0,0.0,1.0,12.91,94.9,8.2,9.3,-3.6,0.0,999.0,16.5,0.0,19.5,3.0,0.5,120.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,98.0,2.04,5.0,1.397,3.55,0.15,-0.3,0,0.1597,3.6
65.9,10.5,12.4,98.6,12.4,11.29,0.93,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,7.4,0.0,10.4,3.0,1.0,50.0,0.0,0.0,0.0,8.3,0.0,0.0,1.0,0.0,66.4,1.63,-4.0,1.118,9.3,1.2,2.4,0,0.0315,17.9
84.2,4.2,17.4,26.3,17.4,12.4,0.339,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,14.7,1.0,17.7,3.0,0.0,120.0,0.5,0.0,0.0,17.4,1.0,0.0,0.0,0.0,82.1,6.21,-15.2,1.478,3.75,0.45,0.9,0,0.0886,10.0
145.9,2.9,2.5,197.3,2.5,1.03,2.821,0.0,0.0,1.0,0.0,1.0,27.88,74.2,22.5,25.7,71.7,71.7,23.33,12.4,0.0,15.4,3.0,0.5,80.0,0.0,0.0,0.0,4.1,0.0,0.0,1.0,0.0,144.0,0.9,-2.2,2.496,2.0,0.9,1.8,0,0.2027,10.5
66.7,1.1,5.4,198.1,5.4,4.86,0.226,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,12.0,0.0,15.0,3.0,1.0,80.0,0.0,0.0,0.0,11.9,1.0,0.0,0.0,0.0,65.0,3.02,-7.4,1.254,-0.15,1.25,2.5,0,0.0375,8.5
70.7,10.3,10.3,203.5,10.3,8.74,1.178,0.0,0.0,0.0,1.0,1.0,0.56,71.7,0.5,4.0,-1.0,0.0,999.0,1.8,2.0,4.8,3.0,1.0,120.0,1.0,0.5,0.0,8.5,1.0,0.0,0.0,0.0,73.3,2.12,5.2,1.288,8.55,1.75,3.5,1,0.9961,35.6
46.3,5.2,14.4,17.3,14.4,18.66,0.279,0.0,0.0,0.0,1.0,1.0,2.54,45.2,3.4,5.4,1.1,1.1,138.55,10.8,3.0,13.8,3.0,0.5,80.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,43.3,1.06,-2.6,0.709,5.85,0.65,-1.3,1,0.8346,18.9
159.9,0.6,25.9,17.7,25.9,9.72,0.062,0.0,0.0,1.0,0.0,1.0,5.21,89.8,3.5,5.1,70.1,70.1,4.46,18.1,2.0,21.1,3.0,1.0,120.0,0.5,0.0,0.0,8.1,1.0,0.0,0.0,0.0,158.3,1.22,3.0,2.64,-0.45,1.05,2.1,0,0.6939,11.0
49.0,6.3,6.4,226.8,6.4,7.84,0.804,0.0,0.0,0.0,1.0,1.0,10.3,47.4,13.0,17.0,1.6,1.6,386.25,14.0,0.0,17.0,3.0,1.0,120.0,0.0,0.0,0.0,11.7,1.0,0.0,0.0,0.0,50.1,2.86,7.0,0.979,6.25,0.05,0.1,0,0.1845,5.0
114.1,3.3,11.1,39.7,11.1,5.84,0.565,1.0,0.0,0.0,0.0,1.0,6.98,100.9,4.2,7.4,13.2,13.2,31.73,6.9,0.0,9.9,3.0,0.5,120.0,0.0,0.0,0.0,4.9,1.0,0.0,0.0,0.0,117.1,0.33,0.8,1.926,3.15,0.15,0.3,0,0.2701,3.3
92.6,10.0,14.8,170.8,14.8,9.59,1.043,1.0,0.0,0.0,0.0,1.0,1.14,67.8,1.0,3.3,24.8,24.8,2.76,8.0,2.0,11.0,3.0,1.0,50.0,0.0,0.0,0.0,5.4,1.0,0.0,0.0,0.0,93.4,0.49,1.2,1.558,8.55,1.45,2.9,1,0.8971,28.8
45.7,15.1,9.6,200.9,9.6,12.6,1.198,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,19.4,0.0,22.4,3.0,0.5,120.0,0.0,0.5,0.0,2.5,0.0,0.0,1.0,0.0,45.2,1.47,3.6,0.941,14.6,0.5,1.0,0,0.0572,16.9
55.8,5.5,19.1,117.5,19.1,20.54,0.268,0.0,1.0,0.0,0.0,1.0,15.1,48.1,18.8,20.9,7.7,7.7,117.66,9.4,0.0,12.4,3.0,1.0,160.0,0.5,0.0,0.0,6.9,1.0,0.0,0.0,0.0,52.0,0.82,2.0,1.127,5.4,0.1,0.2,1,0.2384,12.5
101.8,7.9,8.4,141.2,8.4,4.95,1.596,1.0,0.0,0.0,0.0,1.0,2.34,102.2,1.4,3.9,-0.4,0.0,999.0,18.3,3.0,21.3,3.0,1.0,50.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,97.8,3.76,-9.2,1.755,7.45,0.45,0.9,1,0.9117,24.6
55.0,0.3,23.4,64.6,23.4,25.53,0.012,0.0,0.0,0.0,1.0,1.0,1.06,41.4,1.5,4.0,13.6,13.6,4.68,17.8,3.0,20.8,3.0,1.0,120.0,0.0,0.0,0.0,17.4,0.0,0.0,1.0,0.0,58.4,4.65,-11.4,0.893,0.1,0.2,0.4,1,0.9409,16.0
58.4,4.9,15.6,231.7,15.6,16.03,0.306,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,5.6,0.0,8.6,3.0,1.0,80.0,0.0,0.0,0.0,22.5,1.0,0.0,0.0,0.0,56.7,8.16,20.0,0.791,4.55,0.35,0.7,0,0.0278,11.0
97.1,8.4,3.5,82.4,3.5,2.16,3.884,1.0,0.0,0.0,0.0,1.0,8.68,96.7,5.4,8.2,0.4,0.4,520.8,9.3,0.0,12.3,3.0,1.0,120.0,0.0,0.5,0.0,20.5,1.0,0.0,0.0,0.0,101.9,7.35,18.0,1.606,6.5,1.9,3.8,0,0.348,17.3
158.4,4.1,19.2,62.3,19.2,7.27,0.564,0.0,0.0,1.0,0.0,1.0,13.52,99.2,8.2,12.5,59.2,59.2,13.7,16.9,0.0,19.9,3.0,1.0,120.0,0.0,0.0,0.0,2.6,1.0,0.0,0.0,0.0,158.0,5.72,-14.0,2.781,3.35,0.75,1.5,1,0.1567,13.4
119.9,5.4,17.5,136.1,17.5,8.76,0.617,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,13.8,0.0,16.8,3.0,1.0,120.0,0.5,0.0,0.0,17.9,0.0,0.0,1.0,0.0,122.9,2.12,-5.2,1.941,5.65,0.25,-0.5,1,0.0918,14.1
102.9,13.8,10.8,55.7,10.8,6.3,2.191,1.0,0.0,0.0,0.0,1.0,4.98,94.4,3.2,5.1,8.5,8.5,35.15,8.4,1.0,11.4,3.0,1.0,160.0,0.0,0.0,0.0,12.9,1.0,0.0,0.0,0.0,97.8,0.98,2.4,1.729,12.4,1.4,2.8,0,0.3882,18.0
53.0,1.3,1.3,174.8,1.3,1.47,0.883,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,6.0,1.0,9.0,3.0,0.5,120.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,51.3,0.82,2.0,0.854,1.45,0.15,-0.3,0,0.0303,1.8
62.4,0.6,6.8,133.6,6.8,6.54,0.092,0.0,1.0,0.0,0.0,1.0,12.61,65.4,11.6,13.7,-3.0,0.0,999.0,19.4,0.0,22.4,3.0,1.0,80.0,0.5,1.0,0.0,7.4,0.0,1.0,0.0,0.0,59.8,0.9,2.2,1.063,0.25,0.35,0.7,1,0.7285,22.1
87.9,7.0,12.8,45.5,12.8,8.74,0.801,1.0,0.0,0.0,0.0,1.0,4.75,61.6,4.6,7.5,26.3,26.3,10.84,18.9,0.0,21.9,3.0,1.0,160.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,1.0,92.0,3.27,-8.0,1.482,6.95,0.05,0.1,1,0.3557,12.9
53.4,10.4,6.8,26.1,6.8,7.64,1.361,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,18.7,0.0,21.7,3.0,1.0,120.0,0.0,0.0,0.0,17.2,1.0,0.0,0.0,0.0,56.2,1.14,-2.8,0.88,10.9,0.5,-1.0,0,0.0272,7.9
59.6,11.4,17.7,42.9,17.7,17.82,0.64,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,10.8,0.0,13.8,3.0,1.0,120.0,0.0,0.0,0.0,18.3,0.0,0.0,1.0,0.0,55.9,3.67,9.0,0.968,10.75,0.65,1.3,0,0.0287,16.1
124.0,6.2,21.7,42.8,21.7,10.5,0.59,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,11.7,0.0,14.7,3.0,0.0,50.0,0.0,0.0,0.0,10.8,1.0,0.0,0.0,0.0,124.7,0.33,0.8,1.996,6.65,0.45,-0.9,0,0.0329,7.6
86.6,10.7,25.8,85.1,25.8,17.88,0.599,1.0,0.0,0.0,0.0,1.0,18.34,92.0,12.0,15.7,-5.4,0.0,999.0,15.6,0.0,18.6,3.0,1.0,120.0,0.0,0.5,0.0,16.9,1.0,0.0,0.0,0.0,83.1,1.55,-3.8,1.299,9.25,1.45,2.9,0,0.2215,18.3
49.9,7.2,19.8,210.0,19.8,23.81,0.302,0.0,0.0,0.0,1.0,1.0,0.87,52.4,1.0,4.4,-2.5,0.0,999.0,11.3,3.0,14.3,3.0,0.5,120.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,50.9,3.27,-8.0,0.634,6.35,0.85,1.7,0,0.9175,17.2
104.7,0.5,21.0,23.8,21.0,12.03,0.042,1.0,0.0,0.0,0.0,1.0,2.43,79.2,1.8,6.7,25.5,25.5,5.72,13.9,2.0,16.9,3.0,1.0,30.0,0.0,0.5,0.0,21.9,1.0,0.0,0.0,0.0,111.2,2.94,7.2,1.655,0.15,0.35,0.7,0,0.6145,10.4
131.1,8.6,18.6,40.7,18.6,8.51,1.01,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,21.1,1.0,24.1,3.0,1.0,80.0,0.0,0.0,0.0,10.2,1.0,0.0,0.0,0.0,136.5,0.49,1.2,2.174,9.45,0.85,-1.7,0,0.0367,7.6
52.7,1.2,29.6,82.7,29.6,33.7,0.036,0.0,1.0,0.0,0.0,1.0,4.03,40.4,6.0,10.9,12.3,12.3,19.66,22.8,1.0,25.8,3.0,0.5,120.0,0.5,0.0,0.0,5.7,0.0,0.0,1.0,0.0,49.3,1.22,-3.0,1.054,1.15,0.05,0.1,1,0.6251,12.4
138.1,1.6,8.6,142.8,8.6,3.74,0.428,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,19.4,1.0,22.4,3.0,1.0,80.0,0.0,0.5,0.0,8.3,1.0,0.0,0.0,0.0,135.1,1.8,4.4,2.244,2.75,1.15,-2.3,0,0.0733,4.5
101.7,3.0,8.7,193.1,8.7,5.13,0.584,1.0,0.0,0.0,0.0,1.0,10.68,84.4,7.6,9.7,17.3,17.3,37.04,12.8,0.0,15.8,3.0,1.0,120.0,1.0,0.0,0.0,10.1,1.0,0.0,0.0,0.0,100.5,0.41,-1.0,1.698,3.15,0.15,-0.3,1,0.5675,14.5
124.5,2.3,4.7,231.1,4.7,2.27,1.015,0.0,0.0,1.0,0.0,1.0,19.15,83.8,13.7,16.8,40.7,40.7,28.23,12.1,0.0,15.1,3.0,1.0,80.0,0.0,0.0,0.0,4.7,1.0,0.0,0.0,0.0,133.1,5.96,-14.6,2.07,2.45,0.15,-0.3,0,0.1128,5.2
50.6,2.3,15.1,108.9,15.1,17.91,0.128,0.0,0.0,0.0,1.0,1.0,1.88,48.6,2.3,5.2,2.0,2.0,56.4,17.1,3.0,20.1,3.0,0.5,120.0,0.0,0.0,0.0,2.8,1.0,0.0,0.0,0.0,50.8,2.12,5.2,0.694,1.75,0.55,1.1,1,0.8998,18.1
121.1,1.1,3.8,35.4,3.8,1.88,0.584,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,4.7,0.0,7.7,3.0,1.0,160.0,0.5,0.5,0.0,21.9,1.0,0.0,0.0,0.0,118.4,10.45,25.6,1.955,0.8,0.3,0.6,0,0.1019,5.4
124.3,2.1,8.8,61.2,8.8,4.25,0.494,1.0,0.0,0.0,0.0,1.0,6.97,115.7,3.6,6.2,8.6,8.6,48.63,11.3,0.0,14.3,3.0,1.0,120.0,0.0,0.5,0.0,7.0,1.0,0.0,0.0,0.0,121.7,4.0,-9.8,2.11,2.9,0.8,-1.6,1,0.1967,8.9
91.7,0.1,15.0,78.9,15.0,9.81,0.01,1.0,0.0,0.0,0.0,1.0,5.41,56.6,5.7,9.9,35.1,35.1,9.25,6.2,2.0,9.2,3.0,0.5,120.0,0.0,0.0,0.0,22.5,1.0,0.0,0.0,0.0,94.1,1.39,3.4,1.362,-1.15,1.25,2.5,0,0.4573,9.5
49.5,3.8,28.8,198.7,28.8,34.91,0.109,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,13.4,0.0,16.4,3.0,1.0,80.0,0.5,0.0,0.0,16.9,1.0,0.0,0.0,0.0,51.6,1.96,-4.8,0.712,3.6,0.2,0.4,0,0.0606,9.6
47.1,8.8,29.0,174.8,29.0,36.94,0.238,0.0,0.0,0.0,1.0,1.0,6.26,51.5,7.3,10.9,-4.4,0.0,999.0,5.0,1.0,8.0,3.0,1.0,120.0,0.5,0.5,0.0,7.3,1.0,0.0,0.0,0.0,43.6,4.16,10.2,0.89,9.5,0.7,-1.4,1,0.7199,20.6
110.4,11.9,22.6,60.2,22.6,12.28,0.969,1.0,0.0,0.0,0.0,1.0,6.89,100.6,4.1,7.7,9.8,9.8,42.18,7.5,2.0,10.5,3.0,1.0,160.0,0.0,0.0,0.0,7.5,0.0,0.0,1.0,0.0,110.0,0.49,1.2,1.877,12.1,0.2,-0.4,1,0.5353,19.3
73.6,10.3,12.3,211.3,12.3,10.03,1.027,0.0,0.0,0.0,1.0,1.0,19.19,47.6,24.2,26.7,26.0,26.0,44.28,10.8,1.0,13.8,3.0,0.0,120.0,0.5,0.0,0.0,7.0,1.0,0.0,0.0,0.0,68.8,2.53,6.2,1.111,10.85,0.55,-1.1,1,0.4003,16.2
98.6,3.2,26.1,216.2,26.1,15.88,0.201,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,9.9,0.0,12.9,3.0,0.5,120.0,0.0,0.0,0.0,10.7,1.0,0.0,0.0,0.0,97.2,5.88,-14.4,1.522,3.35,0.15,-0.3,0,0.0218,4.2
72.2,7.9,26.4,221.8,26.4,21.94,0.36,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,19.1,0.0,22.1,3.0,0.5,80.0,0.0,0.0,0.0,1.3,1.0,0.0,0.0,0.0,67.0,1.39,-3.4,1.27,7.9,0.0,0.0,0,0.0415,9.5
73.5,2.0,27.4,76.0,27.4,22.37,0.089,0.0,0.0,0.0,1.0,1.0,1.86,57.5,1.9,5.2,16.0,16.0,6.98,8.8,1.0,11.8,3.0,1.0,50.0,0.0,1.0,0.0,2.6,1.0,0.0,0.0,0.0,71.6,5.39,-13.2,1.199,2.3,0.3,-0.6,1,0.8542,21.9
67.4,0.3,19.6,42.1,19.6,17.45,0.017,0.0,1.0,0.0,0.0,1.0,26.0,70.5,22.1,23.7,-3.1,0.0,999.0,13.4,0.0,16.4,3.0,1.0,120.0,0.0,0.5,0.0,0.6,1.0,0.0,0.0,0.0,68.4,1.55,-3.8,1.22,0.0,0.3,0.6,0,0.2749,4.0
32.6,6.8,6.9,34.9,6.9,12.7,0.535,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,16.4,0.0,19.4,3.0,1.0,80.0,0.0,0.0,0.0,1.8,1.0,0.0,0.0,0.0,35.9,0.82,2.0,0.455,6.5,0.3,0.6,0,0.0216,10.5
52.7,6.3,3.6,106.0,3.6,4.1,1.537,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,18.0,0.0,21.0,3.0,1.0,80.0,0.0,0.0,0.0,10.2,1.0,0.0,0.0,0.0,55.0,1.47,3.6,0.985,5.95,0.35,0.7,0,0.0238,9.2
47.7,9.7,27.5,113.0,27.5,34.59,0.28,0.0,0.0,0.0,1.0,1.0,0.95,43.6,1.3,2.5,4.1,4.1,13.9,4.4,2.0,7.4,3.0,1.0,160.0,0.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,48.9,0.24,0.6,0.861,9.95,0.25,-0.5,1,0.8466,16.3
79.7,5.7,2.6,218.4,2.6,1.96,2.912,0.0,0.0,0.0,1.0,1.0,18.67,44.3,25.3,26.3,35.4,35.4,31.64,14.5,1.0,17.5,3.0,1.0,160.0,0.0,1.0,0.0,9.9,0.0,0.0,1.0,0.0,84.4,1.55,3.8,1.449,4.25,1.45,2.9,1,0.6106,23.5
61.7,1.0,9.6,74.3,9.6,9.34,0.107,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,14.2,0.0,17.2,3.0,1.0,120.0,0.0,0.0,0.0,20.5,1.0,0.0,0.0,0.0,60.8,1.63,-4.0,1.153,1.4,0.4,-0.8,0,0.0403,1.1
108.7,11.5,15.1,160.5,15.1,8.33,1.38,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,9.2,0.0,12.2,3.0,1.0,80.0,0.0,0.5,0.0,9.6,1.0,0.0,0.0,0.0,110.8,4.41,-10.8,1.804,11.15,0.35,0.7,0,0.0619,17.7
84.2,5.9,1.6,199.2,1.6,1.14,5.175,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,14.1,0.0,17.1,3.0,1.0,160.0,0.0,0.0,0.0,5.6,1.0,0.0,0.0,0.0,86.1,0.49,1.2,1.469,5.45,0.45,0.9,0,0.0524,6.2
93.7,9.9,27.3,74.6,27.3,17.48,0.566,1.0,0.0,0.0,0.0,1.0,10.48,48.6,12.9,16.9,45.1,45.1,13.94,18.4,1.0,21.4,3.0,1.0,120.0,0.0,0.0,0.0,8.2,1.0,0.0,0.0,0.0,96.6,0.33,-0.8,1.676,10.4,0.5,-1.0,0,0.243,9.2
56.9,8.9,9.3,74.1,9.3,9.81,0.908,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,11.4,0.0,14.4,3.0,1.0,160.0,0.0,0.0,0.0,13.2,0.0,1.0,0.0,0.0,53.7,5.63,13.8,1.041,9.15,0.25,-0.5,0,0.0606,5.7
67.4,2.1,1.8,170.6,1.8,1.6,1.311,0.0,0.0,0.0,1.0,1.0,0.96,60.3,1.0,2.7,7.1,7.1,8.11,18.9,3.0,21.9,3.0,1.0,80.0,0.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,65.6,3.76,9.2,1.068,1.75,0.35,0.7,1,0.9283,19.2
40.3,0.5,29.8,184.3,29.8,44.37,0.011,0.0,1.0,0.0,0.0,1.0,3.65,39.2,5.6,7.9,1.1,1.1,199.09,6.2,2.0,9.2,3.0,1.0,30.0,0.0,0.0,0.0,10.9,0.0,0.0,1.0,0.0,40.3,3.84,9.4,0.645,-0.15,0.65,1.3,0,0.5873,11.6
83.6,1.2,10.0,240.3,10.0,7.18,0.167,1.0,0.0,0.0,0.0,1.0,0.69,57.2,0.7,1.9,26.4,26.4,1.57,10.5,3.0,13.5,3.0,1.0,50.0,0.0,0.0,0.0,13.7,1.0,0.0,0.0,0.0,86.4,2.04,-5.0,1.438,0.9,0.3,0.6,1,0.9803,19.9
74.2,0.6,26.4,214.0,26.4,21.35,0.028,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,10.5,0.0,13.5,3.0,0.5,80.0,0.0,0.0,0.0,19.6,1.0,0.0,0.0,0.0,74.6,0.08,0.2,1.442,0.25,0.35,0.7,0,0.0238,5.4
42.0,1.7,14.2,207.3,14.2,20.29,0.084,0.0,1.0,0.0,0.0,1.0,10.86,35.0,18.6,21.9,7.0,7.0,93.09,14.0,0.0,17.0,3.0,0.5,120.0,0.0,0.5,0.0,15.8,0.0,0.0,1.0,0.0,36.7,1.22,3.0,0.716,0.95,0.75,1.5,1,0.257,15.6
48.1,3.7,20.2,176.2,20.2,25.2,0.147,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,7.9,2.0,10.9,3.0,1.0,160.0,0.0,0.0,0.0,9.1,1.0,0.0,0.0,0.0,51.1,3.27,-8.0,0.922,4.55,0.85,-1.7,0,0.0905,1.1
50.1,14.2,8.0,38.4,8.0,9.58,1.482,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,14.7,0.0,17.7,3.0,1.0,50.0,0.0,0.5,0.0,19.7,1.0,0.0,0.0,0.0,48.0,3.67,-9.0,0.869,13.7,0.5,1.0,0,0.0556,20.4
77.1,12.3,15.6,204.2,15.6,12.14,1.013,0.0,0.0,0.0,1.0,1.0,14.37,55.6,15.5,17.4,21.5,21.5,40.1,15.5,0.0,18.5,3.0,1.0,160.0,1.0,0.0,0.0,2.5,1.0,0.0,0.0,0.0,77.7,2.45,-6.0,1.313,11.7,0.6,1.2,1,0.6779,23.6
108.3,7.6,8.5,234.5,8.5,4.71,1.614,1.0,0.0,0.0,0.0,1.0,5.74,71.5,4.8,7.9,36.8,36.8,9.36,16.4,1.0,19.4,3.0,1.0,160.0,0.0,0.5,0.0,6.1,1.0,0.0,0.0,0.0,110.2,2.61,-6.4,1.771,7.35,0.25,0.5,0,0.4218,8.4
156.1,0.1,28.6,103.8,28.6,10.99,0.009,0.0,0.0,1.0,0.0,1.0,25.84,121.7,12.7,17.1,34.4,34.4,45.07,18.6,0.0,21.6,3.0,0.5,120.0,0.0,0.0,0.0,13.4,1.0,0.0,0.0,0.0,151.3,1.71,4.2,2.674,-0.7,0.8,1.6,0,0.123,4.7
104.8,2.5,2.8,85.3,2.8,1.6,1.56,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,6.3,0.0,9.3,3.0,1.0,120.0,0.0,0.0,0.0,21.8,0.0,1.0,0.0,0.0,97.9,1.06,2.6,1.822,3.15,0.65,-1.3,0,0.0359,3.4
157.7,6.9,9.0,135.4,9.0,3.42,2.015,0.0,0.0,1.0,0.0,1.0,0.94,129.9,0.4,4.9,27.8,27.8,2.03,3.1,0.0,6.1,3.0,1.0,120.0,0.5,0.0,0.0,10.3,1.0,0.0,0.0,0.0,157.1,0.16,-0.4,2.591,6.7,0.2,0.4,1,0.7682,18.3
80.7,0.8,26.9,239.5,26.9,20.0,0.04,0.0,0.0,0.0,1.0,1.0,15.42,77.8,11.9,14.3,2.9,2.9,319.03,14.6,1.0,17.6,3.0,1.0,120.0,0.0,0.0,0.0,20.6,0.0,0.0,1.0,0.0,83.4,0.41,1.0,1.282,1.15,0.35,-0.7,0,0.287,1.7
68.1,9.7,14.9,22.2,14.9,13.13,0.739,0.0,0.0,0.0,1.0,1.0,4.1,59.6,4.1,8.5,8.5,8.5,28.94,7.5,2.0,10.5,3.0,0.0,120.0,0.0,1.0,0.0,6.2,0.0,0.0,1.0,0.0,68.3,0.33,-0.8,1.169,9.2,0.5,1.0,1,0.9084,27.5
126.7,14.8,18.4,180.1,18.4,8.71,1.699,1.0,0.0,0.0,0.0,1.0,5.39,85.5,3.8,7.5,41.2,41.2,7.85,12.8,0.0,15.8,3.0,0.0,80.0,0.0,0.0,0.0,9.9,1.0,0.0,0.0,0.0,125.8,1.22,-3.0,2.141,14.85,0.05,-0.1,1,0.3696,21.9
57.9,2.6,19.9,205.5,19.9,20.62,0.126,0.0,0.0,0.0,1.0,1.0,6.24,33.1,11.3,15.0,24.8,24.8,15.1,16.8,0.0,19.8,3.0,1.0,80.0,0.0,0.5,0.0,10.7,0.0,0.0,1.0,0.0,60.0,1.31,-3.2,0.982,3.5,0.9,-1.8,0,0.3009,4.0
59.6,7.3,3.1,199.3,3.1,3.12,2.339,0.0,0.0,0.0,1.0,1.0,14.45,52.7,16.5,17.7,6.9,6.9,125.65,9.9,0.0,12.9,3.0,1.0,120.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,64.0,5.96,-14.6,0.963,7.1,0.2,0.4,1,0.1535,14.1
82.3,1.0,1.5,146.0,1.5,1.09,0.914,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,19.5,3.0,22.5,3.0,1.0,30.0,0.0,0.0,0.0,19.2,0.0,0.0,1.0,0.0,83.1,0.9,-2.2,1.467,0.35,0.65,1.3,1,0.2342,24.3
68.6,7.0,28.2,230.9,28.2,24.66,0.284,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,18.5,0.0,21.5,3.0,1.0,120.0,0.0,0.5,0.0,22.3,0.0,0.0,1.0,0.0,73.3,1.22,-3.0,1.372,6.75,0.25,0.5,0,0.0503,11.2
